,user_id,metric,day
2301,2301,2569.0732,1
6973,6973,5802.8035,3
534,534,3128.4553,4
6966,6966,4841.2531,6
9895,9895,7578.5608,5
935,935,3110.5363,5
18795,8795,7649.800089181735,15
10031,31,4676.695158538421,11
15716,5716,9037.95013995828,16
14268,4268,6556.074328952481,18
18709,8709,6744.126901324751,19
8319,8319,6993.9522,9
9812,9812,1586.8461,2
3252,3252,3279.7106,2
15266,5266,6676.771938653962,16
5100,5100,2868.9237,0
15141,5141,13226.309669918444,11
14885,4885,4260.8661135180455,15
13710,3710,5204.94112188854,10
854,854,6765.3615,4
6222,6222,1351.6888,2
11290,1290,4995.974911940425,10
5062,5062,1817.5678,2
1954,1954,2499.8787,4
9864,9864,4165.5243,4
4655,4655,1340.9674,5
12050,2050,6466.235886653145,10
19868,9868,5604.841025796814,18
8687,8687,3647.8234,7
9691,9691,2347.3261,1
12230,2230,5579.856225693565,10
450,450,1104.8012,0
17911,7911,4802.3764246771725,11
15679,5679,7736.08893954047,19
11687,1687,7569.208241281312,17
9862,9862,3226.7898,2
9436,9436,4789.9226,6
15994,5994,11119.04664949032,14
6713,6713,1847.8426,3
16906,6906,6919.457228217686,16
9589,9589,2364.4718,9
5064,5064,4651.1702,4
4654,4654,2612.4547,4
9131,9131,1818.7222,1
13639,3639,13186.781665874387,19
11395,1395,6754.581600829964,15
16619,6619,8619.736754144438,19
14611,4611,8701.760396489788,11
19587,9587,7053.856304221181,17
2762,2762,3707.4382,2
11286,1286,2863.769231897573,16
1875,1875,6352.0621,5
5400,5400,1088.2826,0
11817,1817,5504.144227684356,17
18374,8374,11940.046415992343,14
3860,3860,2344.0139,0
3538,3538,2425.1335,8
7368,7368,4763.9488,8
2625,2625,1671.5707,5
13011,3011,7276.0233943344365,11
8574,8574,5073.8163,4
4067,4067,7392.8695,7
16590,6590,6043.0326270280175,10
18308,8308,6191.585220914688,18
7937,7937,3610.8817,7
8833,8833,3717.3953,3
8862,8862,3819.4017,2
9251,9251,5153.7162,1
12582,2582,4683.13183951968,12
4352,4352,4266.7487,2
7054,7054,3948.5447,4
18372,8372,7884.5582739366955,12
262,262,4925.6821,2
7401,7401,3295.954,1
16209,6209,4594.414249209747,19
3948,3948,8356.3268,8
7781,7781,3850.2489,1
19424,9424,6740.712197531712,14
13449,3449,7605.575072491101,19
16248,6248,5848.811056955006,18
11605,1605,6517.002371148907,15
9526,9526,4034.7013,6
5394,5394,1641.7833,4
7955,7955,3592.8035,5
8782,8782,2673.9120000000003,2
12555,2555,8905.428042147007,15
14520,4520,10588.941189014637,10
15242,5242,8875.746610312348,12
18788,8788,4135.55047730448,18
1883,1883,3120.1819,3
19521,9521,4740.277402807123,11
16524,6524,6613.082746661641,14
9845,9845,1291.8312,5
6495,6495,4220.6225,5
19775,9775,7991.408064822,15
5846,5846,1895.1813,6
13003,3003,6999.584280133233,13
3929,3929,4946.4714,9
14884,4884,14701.058338362736,14
16641,6641,7689.205635301422,11
5691,5691,1636.3901,1
14599,4599,4596.81728537255,19
14118,4118,5536.740628456603,18
870,870,2896.3643,0
10525,525,9840.732335749526,15
2212,2212,1735.3218,2
13863,3863,3580.300887032515,13
7167,7167,1318.5339,7
9356,9356,3083.4619,6
16359,6359,4794.558247687853,19
14324,4324,3496.3224399365504,14
6935,6935,5642.9293,5
8221,8221,2825.6620000000003,1
1879,1879,2188.8357,9
7189,7189,2567.6462,9
2412,2412,2313.1209,2
2693,2693,3070.2214,3
7491,7491,2851.797,1
10798,798,7666.860924468016,18
1982,1982,4367.2303,2
15344,5344,7070.363810596871,14
5773,5773,3793.5079,3
6168,6168,2174.4749,8
12113,2113,6020.34703841376,13
14744,4744,8155.1216349887,14
1322,1322,2877.6275,2
1096,1096,4404.863,6
10102,102,13038.333497050744,12
19537,9537,6228.359666225505,17
8283,8283,4736.5331,3
12666,2666,7460.27555186154,16
18272,8272,9201.081495334904,12
15523,5523,5951.012809181237,13
15273,5273,6490.6894348617725,13
7375,7375,3723.2409,5
12146,2146,9654.454070841006,16
5373,5373,5917.0325,3
12401,2401,6240.671758422275,11
5916,5916,4899.6875,6
10180,180,5437.995320347395,10
12937,2937,4595.021875741447,17
1894,1894,7108.4127,4
18658,8658,7304.740357490104,18
18548,8548,9534.343697100598,18
18139,8139,6931.239008663725,19
4742,4742,2842.5423,2
15687,5687,7106.748569066695,17
4053,4053,3082.0723,3
6428,6428,5762.9494,8
17847,7847,11679.05852956629,17
19396,9396,7736.627060414985,16
7350,7350,2390.7551,0
6325,6325,3818.241,5
9631,9631,1813.6796,1
9135,9135,1411.9507,5
19882,9882,8341.79165185019,12
15726,5726,7863.063108460604,16
19018,9018,5141.4193292914615,18
3638,3638,1965.0055,8
15069,5069,4688.3994055785415,19
3535,3535,4400.6573,5
10353,353,5362.485151265325,13
2996,2996,1700.3226,6
5744,5744,3958.4378,4
163,163,2773.8959,3
2835,2835,4118.4508,5
12198,2198,4072.15677631486,18
6474,6474,3492.7309,4
7605,7605,1827.3736,5
3707,3707,1462.0652,7
6259,6259,1238.2487,9
8048,8048,2711.032,8
18358,8358,7142.959151485991,18
18347,8347,7007.22532109071,17
8668,8668,4481.419,8
17193,7193,5128.569529671564,13
14772,4772,5583.374981607452,12
17658,7658,9898.891458078255,18
4507,4507,3439.8462,7
1422,1422,3841.2083,2
15145,5145,8497.563474177405,15
12018,2018,4586.403733723696,18
7080,7080,2934.9022,0
19324,9324,6442.945120948598,14
6733,6733,9837.9967,3
548,548,3252.9518,8
13636,3636,7915.441019764296,16
7958,7958,4768.7322,8
4689,4689,4235.71,9
6170,6170,4181.0258,0
7032,7032,2009.9293,2
12798,2798,11989.387930087229,18
4433,4433,3199.2869,3
11516,1516,6068.8882603521715,16
15813,5813,5542.113688507736,13
5445,5445,3549.3394,5
1634,1634,7496.2839,4
4458,4458,6040.6297,8
17683,7683,8979.085859102592,13
6028,6028,8275.0969,8
8365,8365,3082.7456,5
9058,9058,4230.937,8
5185,5185,2470.7652,5
1905,1905,5704.9556,5
9009,9009,3854.1138,9
17446,7446,8367.226287664367,16
18454,8454,5795.026616729068,14
8848,8848,3225.8441,8
11500,1500,5916.743044494271,10
18154,8154,7911.536471519397,14
9655,9655,1040.3061,5
14187,4187,8381.519358384514,17
387,387,6919.0589,7
9626,9626,4849.6656,6
14134,4134,12572.203849907311,14
15713,5713,10504.868210653289,13
12126,2126,8576.04007999022,16
4564,4564,1011.5662,4
6278,6278,8971.4277,8
4810,4810,1199.4056,0
12942,2942,7310.492938367803,12
342,342,1843.8164,2
16766,6766,7773.715037548007,16
10820,820,12122.497901276885,10
15700,5700,8522.960856415093,10
14788,4788,7413.676717026015,18
6759,6759,1884.6993,9
19560,9560,5658.796007361544,10
18294,8294,7106.665363250017,14
9506,9506,3025.475,6
12878,2878,10753.439882822691,18
880,880,6884.3098,0
9218,9218,4418.8359,8
6573,6573,3042.1457,3
3600,3600,4455.7543,0
3750,3750,3690.9128,0
11216,1216,9216.1239086118,16
16908,6908,8356.442072466165,18
1386,1386,3914.5371,6
5966,5966,3733.9573,6
19416,9416,6206.731350218368,16
4431,4431,5041.6547,1
13025,3025,7276.285296550811,15
1412,1412,7758.5997,2
17105,7105,8176.513219671026,15
8885,8885,4289.0958,5
7516,7516,4153.0605,6
16944,6944,4828.334351196694,14
16396,6396,5423.6965881662845,16
823,823,2714.2189,3
8808,8808,3369.7955,8
15669,5669,6952.625770033291,19
13221,3221,9093.924437819916,11
1345,1345,3917.9259,5
17097,7097,8653.533906567209,17
5501,5501,4930.1001,1
14892,4892,6129.614743468475,12
9703,9703,4331.0622,3
11808,1808,9368.96414090214,18
11701,1701,5931.911468709148,11
920,920,8219.434000000001,0
16835,6835,11809.064452590768,15
11063,1063,4990.783395056986,13
3285,3285,3589.5368,5
18240,8240,13418.087490764161,10
2656,2656,3332.8273,6
18688,8688,4941.316795708734,18
14656,4656,4794.939717719537,16
11998,1998,6514.074869493847,18
1896,1896,4012.744,6
17431,7431,6659.792438542814,11
18067,8067,9819.808469398848,17
13133,3133,6734.4457810552785,13
9877,9877,3382.5704,7
11127,1127,12955.481473214268,17
3407,3407,3575.2188,7
6311,6311,4753.4397,1
16941,6941,7413.567383465785,11
6308,6308,3962.6940000000004,8
10398,398,7686.317435090534,18
8552,8552,2706.0578,2
7174,7174,5992.3891,4
911,911,4771.9086,1
16955,6955,12758.897859823823,15
17756,7756,7133.438469491848,16
18863,8863,11160.379462057052,13
19766,9766,4906.532594292492,16
16921,6921,7984.328026572154,11
8090,8090,1667.9653,0
10643,643,5086.029556721711,13
10114,114,6195.621903288898,14
17677,7677,12357.286023025037,17
3372,3372,3680.5370000000003,2
19134,9134,9494.26895701662,14
1447,1447,7464.5749,7
4177,4177,5581.8656,7
4726,4726,1109.8166,6
7023,7023,3707.259,3
507,507,1827.5937,7
8183,8183,2353.6809,3
12390,2390,4078.5859320230156,10
19426,9426,4807.527323699512,16
13342,3342,7629.218108175241,12
2834,2834,1997.892,4
3058,3058,5782.8822,8
2112,2112,3288.7442,2
8023,8023,2448.3145,3
1910,1910,2043.7628,0
19012,9012,7940.106636107293,12
19300,9300,7741.49523619607,10
14913,4913,4620.000622428892,13
16730,6730,6877.147258840369,10
6786,6786,4016.3391,6
10486,486,8709.115318068387,16
6303,6303,2514.2884,3
9262,9262,1915.2362,2
19902,9902,6909.38965770263,12
19877,9877,7310.810518656684,17
8271,8271,3238.6614,1
5973,5973,2709.2242,3
15155,5155,7057.5999038732725,15
6739,6739,3690.3431,9
17098,7098,8477.626275201808,18
10169,169,9150.336608924435,19
4774,4774,3333.9745,4
13027,3027,5657.321019208645,17
17016,7016,4657.933673811785,16
2607,2607,3276.2117,7
15967,5967,4491.700052891159,17
11470,1470,7389.216382491985,10
5690,5690,1426.31,0
17389,7389,5525.634773648826,19
10428,428,6865.9926426694265,18
18173,8173,4418.128474801561,13
4305,4305,3150.9629,5
1268,1268,5490.8934,8
6217,6217,3430.4193,7
17622,7622,13128.628733481788,12
6343,6343,2532.0785,3
11244,1244,5025.933475048359,14
5825,5825,3030.0184,5
4007,4007,1196.1002,7
9093,9093,1928.2679999999998,3
17782,7782,6366.798076999005,12
18366,8366,4829.768850630233,16
10340,340,5268.858492314392,10
4842,4842,2789.7469,2
1191,1191,3306.9788,1
11102,1102,12933.7555776487,12
3588,3588,4052.9725,8
6615,6615,2810.1474,5
6605,6605,3901.7742,5
18206,8206,11233.778905496423,16
46,46,4210.3451,6
1430,1430,1137.9003,0
5109,5109,1760.1268,9
6571,6571,4036.8521,1
18951,8951,9387.6356895422,11
19896,9896,7619.500727221309,16
7379,7379,5907.9961,9
10342,342,7580.81735175207,12
8440,8440,5983.4974,0
1481,1481,2775.4525,1
504,504,1797.1703,4
18490,8490,4950.156449928689,10
8899,8899,4261.7268,9
13716,3716,8033.341565751123,16
3357,3357,7870.8368,7
6506,6506,4476.5605,6
3300,3300,4633.3506,0
16404,6404,4495.993873734129,14
2297,2297,5440.6359,7
13738,3738,8217.046630548626,18
7563,7563,2041.8454,3
10275,275,7629.575914801525,15
3169,3169,8093.628000000001,9
18834,8834,7318.321807552666,14
17324,7324,4839.181654526161,14
730,730,4198.0598,0
5228,5228,2014.4317,8
14686,4686,13242.638535083232,16
12959,2959,7532.184659347666,19
2059,2059,9402.5457,9
19161,9161,5229.264913408675,11
10199,199,6421.008551524898,19
18541,8541,5043.968685872977,11
18600,8600,7557.573569994654,10
1093,1093,2244.6996,3
5254,5254,4632.4381,4
7477,7477,3876.0481,7
15314,5314,3922.031187009923,14
17761,7761,7956.93011270168,11
4225,4225,1646.5752,5
6149,6149,1696.9298,9
13343,3343,8725.930125986619,13
12144,2144,8005.056115564155,14
8026,8026,3147.2282,6
7922,7922,2266.3135,2
12802,2802,6870.967997024924,12
2086,2086,1203.8149,6
8061,8061,4971.5231,1
17849,7849,10524.285003696095,19
12110,2110,6962.576803021176,10
3963,3963,3123.0122,3
9967,9967,6801.7276,7
5520,5520,1815.6374,0
3065,3065,5848.6994,5
9476,9476,2633.288,6
4643,4643,4071.2384,3
18227,8227,7941.906439313234,17
11084,1084,7518.777050421015,14
1578,1578,5024.5048,8
2812,2812,6528.8447,2
17145,7145,4367.58388681311,15
7897,7897,2175.4502,7
14111,4111,4212.228857989313,11
17738,7738,7431.331732149903,18
987,987,4861.3395,7
61,61,3236.1933,1
17418,7418,4836.594852466634,18
11588,1588,4744.95116555375,18
11438,1438,8547.355236766758,18
19044,9044,10535.07160308575,14
13509,3509,6253.901085388361,19
19662,9662,5217.535474831077,12
12276,2276,5285.255397727105,16
8077,8077,2283.6338,7
7742,7742,1513.5171,2
1566,1566,1547.1066,6
1823,1823,1364.7993,3
3562,3562,2618.8384,2
5513,5513,3799.0854,3
10412,412,8160.339323403256,12
9694,9694,2540.2562,4
6100,6100,3295.0593,0
16600,6600,10047.47127264714,10
2533,2533,2054.7133,3
19067,9067,4887.559966241649,17
9223,9223,6340.1498,3
1318,1318,3745.0379,8
16527,6527,9424.048395870246,17
7588,7588,2919.2908,8
6320,6320,6092.1699,0
527,527,5002.2701,7
1483,1483,1445.5301,3
19302,9302,7596.9283571462465,12
636,636,2567.2559,6
19531,9531,8961.644990339353,11
15416,5416,6922.505125294283,16
5264,5264,2007.4002,4
14673,4673,9162.925182744908,13
6026,6026,8676.9545,6
15411,5411,6276.604058331812,11
7015,7015,2492.004,5
1853,1853,2008.9025,3
10893,893,4109.473385307398,13
9052,9052,2193.9318,2
4747,4747,5253.1534,7
2044,2044,4048.6667,4
15254,5254,7579.284066364238,14
18751,8751,8851.59569182342,11
17075,7075,8424.503612263787,15
18092,8092,7743.148185941929,12
18574,8574,8781.444526147523,14
11651,1651,5668.612086949468,11
6908,6908,4602.4409,8
19283,9283,13489.739486726592,13
11711,1711,4833.30614999723,11
19989,9989,7071.318639216823,19
17174,7174,9693.76582440771,14
4636,4636,4208.4228,6
16326,6326,12672.905932469643,16
9097,9097,7228.8297,7
15131,5131,4706.533989752768,11
3746,3746,5153.5424,6
12082,2082,9232.55701909993,12
1137,1137,4966.4872,7
10319,319,8012.849632794235,19
2895,2895,8978.8265,5
2453,2453,4434.0452,3
5029,5029,7148.1421,9
19619,9619,4535.357536448189,19
12116,2116,8479.23997146991,16
5412,5412,4800.0918,2
13046,3046,4388.980940875946,16
15035,5035,4368.983863494248,15
12752,2752,4315.2141890499015,12
22,22,5183.2544,2
1186,1186,4518.2925,6
15761,5761,9440.330228155777,11
18063,8063,9038.068586335208,13
11,11,1543.9323,1
11532,1532,8621.290962029241,12
6080,6080,3010.7444,0
16258,6258,10202.405488095448,18
7233,7233,1331.3688,3
15622,5622,4127.2971484561685,12
7384,7384,1627.0735,4
8598,8598,2741.1055,8
9314,9314,4876.5442,4
3901,3901,3823.6834,1
5440,5440,4223.9176,0
16214,6214,12803.688322681675,14
7859,7859,4028.5197,9
6929,6929,7899.8831,9
15973,5973,5784.37519766179,13
4339,4339,3712.0975,9
8424,8424,4097.7049,4
13959,3959,9152.247524758499,19
6812,6812,1537.6924,2
1146,1146,2861.0383,6
5415,5415,3864.7337,5
14985,4985,5500.559431263058,15
12102,2102,6847.240845393999,12
9690,9690,2155.9182,0
16033,6033,5842.214803092478,13
14211,4211,12778.9983670336,11
14416,4416,9997.051610852992,16
16870,6870,9238.802737479944,10
7601,7601,6824.5037,1
18991,8991,7910.958974844665,11
3799,3799,9738.7334,9
16361,6361,7266.105390686193,11
9453,9453,1210.5541,3
4798,4798,6189.0309,8
1202,1202,1407.1487,2
3612,3612,4997.7443,2
1621,1621,2422.099,1
15806,5806,9533.243010553524,16
13558,3558,5918.361369992439,18
14172,4172,6940.053265758684,12
5933,5933,1187.3715,3
18337,8337,5464.410386599864,17
18731,8731,6352.967860754132,11
15229,5229,5372.086096659538,19
1668,1668,4394.2939,8
8469,8469,3260.4513,9
14545,4545,7631.857835091805,15
13942,3942,10217.791871122956,12
15572,5572,5489.0699212730715,12
18502,8502,7764.601949626641,12
3019,3019,4927.308,9
18433,8433,8851.68086200623,13
3222,3222,1876.3024,2
9289,9289,3146.672,9
15615,5615,8064.758711234154,15
10813,813,12093.844774483909,13
8735,8735,1786.8135,5
5460,5460,4753.8851,0
5705,5705,1732.3657,5
2897,2897,4389.3046,7
15354,5354,5962.903275605407,14
8932,8932,4397.1947,2
6510,6510,2868.5998,0
17986,7986,8651.517412136216,16
18059,8059,5292.4136482695785,19
1223,1223,4806.2084,3
17452,7452,7772.723481231524,12
8982,8982,3358.4456,2
415,415,3831.5045,5
18767,8767,5576.691803497783,17
19800,9800,6439.4335281520125,10
1258,1258,5447.6917,8
1723,1723,4563.2585,3
11691,1691,7891.162668460577,11
16472,6472,4524.144735383948,12
17299,7299,2617.986850765731,19
16723,6723,8628.909732430162,13
14799,4799,5225.7207964422305,19
18355,8355,6196.233621462234,15
17276,7276,5281.766914597354,16
17882,7882,5180.511710666282,12
10696,696,10915.914185176469,16
7752,7752,3384.3029,2
13637,3637,9679.347504203826,17
6337,6337,2557.9842,7
19268,9268,7304.554667818279,18
5543,5543,1805.5086,3
9650,9650,4839.2452,0
5699,5699,3939.5977,9
16795,6795,6700.678093715016,15
3889,3889,1083.0958,9
2852,2852,4711.2219,2
4320,4320,3708.6377,0
991,991,7013.9744,1
9786,9786,2007.1177,6
7615,7615,2756.3647,5
14689,4689,9799.290971562546,19
3575,3575,3264.8846,5
6295,6295,4007.9769,5
8661,8661,2985.1672,1
9698,9698,5504.2572,8
7327,7327,3644.383,7
18488,8488,8921.960554833571,18
5220,5220,2985.8221,0
13042,3042,4867.732066054511,12
8600,8600,4359.7097,0
17652,7652,7982.2987164798,12
17502,7502,6465.109342081732,12
19692,9692,6786.617669870421,12
19089,9089,8075.64087426097,19
15482,5482,6499.0247760186385,12
2128,2128,4928.0666,8
19417,9417,6743.741069617729,17
4020,4020,3717.1541,0
12207,2207,6987.812653611733,17
1818,1818,4703.9123,8
2085,2085,2024.9719,5
12474,2474,5796.921922808917,14
2357,2357,3190.907,7
2741,2741,4065.5742,1
3559,3559,4674.2314,9
2465,2465,5596.3248,5
10608,608,8166.826634627488,18
8631,8631,4179.2613,1
3732,3732,4449.0229,2
11682,1682,7711.830774029175,12
1001,1001,4927.5036,1
7835,7835,2783.4033,5
9028,9028,2681.9907,8
7608,7608,4085.5223,8
18559,8559,8890.517144318448,19
14547,4547,4582.202775879632,17
1535,1535,1798.7782,5
13160,3160,7973.623306011346,10
4854,4854,3566.8201,4
15275,5275,7937.3581201024845,15
17904,7904,12374.57632292217,14
12056,2056,6717.956035301522,16
11902,1902,5211.881772398529,12
10920,920,10489.683454046452,10
11590,1590,8539.1610292903,10
12982,2982,8155.387555852337,12
15116,5116,4891.175277699539,16
2549,2549,2148.9172,9
10241,241,7626.315964624284,11
4473,4473,4231.4118,3
6650,6650,1425.9029999999998,0
4883,4883,1016.3424,3
6519,6519,2993.2464,9
4509,4509,1745.128,9
3210,3210,3468.3174,0
6345,6345,4181.9123,5
4123,4123,6043.9244,3
17187,7187,10553.242649481926,17
8398,8398,4162.999,8
14192,4192,7280.323756924035,12
11660,1660,4518.25518583851,10
4255,4255,1572.9449,5
19694,9694,5305.818379521421,14
3419,3419,3054.7084,9
8918,8918,2978.2616,8
1341,1341,2824.6315,1
5546,5546,4206.7919,6
9970,9970,3516.3286,0
14653,4653,7623.3555050466175,13
14644,4644,7471.373523768052,14
12618,2618,5485.469532022316,18
12063,2063,7544.9949669069165,13
1902,1902,2006.5157,2
15465,5465,10759.347639928641,15
12843,2843,5121.954122049719,13
497,497,5426.9797,7
13487,3487,7224.458336148544,17
18296,8296,6405.700006299644,16
1777,1777,4718.1533,7
13175,3175,8802.175629261566,15
4472,4472,1604.9424,2
17254,7254,5274.021236343984,14
7455,7455,2435.3213,5
6744,6744,4601.2976,4
13500,3500,7455.128964219843,10
7190,7190,3457.4785,0
16154,6154,7612.650806123965,14
6539,6539,3516.4846,9
5269,5269,3902.603,9
4713,4713,1678.1343,3
14741,4741,6873.179033786013,11
2238,2238,2576.3335,8
12948,2948,7310.72648781211,18
11718,1718,6806.416439334058,18
3549,3549,4488.6418,9
15834,5834,13179.060382031936,14
203,203,2390.2829,3
4553,4553,6971.069,3
17032,7032,5300.503491313678,12
12027,2027,7188.173053892608,17
18896,8896,6578.247617580079,16
14323,4323,9904.558868225351,13
10857,857,10394.896740738455,17
19532,9532,7116.732745986279,12
166,166,1810.3364,6
7437,7437,8383.9198,7
21,21,5608.4452,1
18405,8405,9043.597644613652,15
8558,8558,2550.976,8
6757,6757,3308.6164,7
18495,8495,9370.70272469372,15
9178,9178,3991.8616,8
15734,5734,8773.539191218606,14
3777,3777,4277.5781,7
7474,7474,3804.0105,4
818,818,3591.8373,8
12335,2335,7176.349228093477,15
5768,5768,2654.7775,8
2122,2122,2623.8197,2
157,157,7843.6052,7
16202,6202,12018.811164924842,12
17114,7114,6618.983363631612,14
18163,8163,9344.772675477452,13
2949,2949,1461.2914,9
9829,9829,2755.8203,9
12810,2810,8528.366204947752,10
13776,3776,8863.650222881275,16
17768,7768,7052.520538279566,18
3959,3959,4444.365,9
3662,3662,2294.0794,2
811,811,1274.0106,1
14688,4688,6573.886961313655,18
10727,727,6911.2799559943605,17
1914,1914,4977.2235,4
6315,6315,2762.8063,5
14655,4655,5743.750643497812,15
9735,9735,1992.7018,5
7920,7920,1018.477,0
15701,5701,7413.080224428321,11
6810,6810,5415.9634,0
3973,3973,3395.3335,3
2792,2792,3526.2884,2
2547,2547,4490.535,7
19315,9315,8563.505670754716,15
10676,676,7156.302129352231,16
4307,4307,9358.985999999999,7
13638,3638,5749.905765535038,18
4640,4640,3714.4724,0
7138,7138,2917.5122,8
5376,5376,8249.6668,6
15951,5951,5868.626129088947,11
