,user_id,user_age,user_sex
1627,1515915625519516200,72,m
1629,1515915625519517801,49,m
1630,1515915625485440890,80,f
1631,1515915625518996061,18,m
1634,1515915625518433424,81,f
1635,1515915625519518180,77,f
1636,1515915625365053248,56,f
1637,1515915625378121004,39,f
1638,1515915625361704460,40,f
1639,1515915625393382317,40,m
1641,1515915625519518794,41,f
1644,1515915625519519125,49,f
1649,1515915625442314096,28,f
1650,1515915625519518119,39,m
1653,1515915625519520078,73,m
1654,1515915625519520359,37,m
1655,1515915625519520286,25,m
1658,1515915625473938034,30,m
1660,1515915625519520734,29,m
1661,1515915625519520883,82,m
1662,1515915625519521014,55,m
1664,1515915625518508128,69,m
1665,1515915625519521244,25,m
1666,1515915625519521220,39,m
1668,1515915625519521532,71,f
1669,1515915625519521652,62,m
1670,1515915625519521703,50,m
1671,1515915625519521753,63,f
1672,1515915625519521617,44,m
1673,1515915625519521554,44,m
1678,1515915625519522372,24,f
1679,1515915625519522275,67,f
1680,1515915625519522389,59,m
1682,1515915625519522573,18,m
1683,1515915625519522642,51,f
1684,1515915625519520656,30,f
1685,1515915625519522606,68,f
1688,1515915625519522760,54,m
1690,1515915625519522160,23,m
1695,1515915625415473416,57,f
1697,1515915625519523047,31,f
1698,1515915625519522817,49,m
1699,1515915625519523142,59,f
1700,1515915625519523226,35,m
1701,1515915625519523236,61,m
1702,1515915625519523179,56,m
1704,1515915625519523003,79,f
1705,1515915625519523373,55,f
1708,1515915625519523634,52,f
1709,1515915625519523370,59,m
1712,1515915625519523980,57,m
1715,1515915625519524137,69,m
1719,1515915625519523981,80,m
1720,1515915625519524311,27,f
1722,1515915625519524411,25,m
1723,1515915625519524465,48,m
1730,1515915625519524580,53,m
1733,1515915625519525147,66,f
1735,1515915625519524118,70,m
1736,1515915625519525180,63,f
1737,1515915625519525241,76,f
1740,1515915625519525300,42,f
1742,1515915625519522818,18,m
1744,1515915625519525548,51,f
1746,1515915625516077607,77,f
1747,1515915625519525597,47,f
1748,1515915625519524962,76,m
1749,1515915625519526041,30,f
1751,1515915625466289591,61,f
1753,1515915625446257195,43,f
1754,1515915625519525787,30,f
1756,1515915625519526461,64,m
1758,1515915625519526607,46,m
1759,1515915625519526546,64,m
1760,1515915625420083079,60,m
1761,1515915625519526765,26,m
1762,1515915625518101125,29,m
1763,1515915625519526838,62,m
1767,1515915625519527254,46,m
1768,1515915625519527280,77,f
1769,1515915625519527229,71,f
1770,1515915625519527289,43,f
1772,1515915625519527328,54,f
1774,1515915625519527352,39,f
1775,1515915625519527441,59,m
1776,1515915625515588459,32,m
1778,1515915625519527660,46,m
1779,1515915625516128062,19,f
1780,1515915625519527731,42,m
1784,1515915625519527392,59,m
1787,1515915625519528060,35,f
1788,1515915625519528071,77,f
1789,1515915625519527459,31,f
1795,1515915625519528381,30,m
1796,1515915625519528474,40,m
1797,1515915625519528325,36,m
1805,1515915625519528998,43,m
1806,1515915625519529022,66,m
1808,1515915625519529116,21,m
1809,1515915625518210923,43,m
1811,1515915625519528918,68,m
1813,1515915625518635495,55,m
1815,1515915625519529645,54,m
1816,1515915625519529669,52,f
1817,1515915625403052489,66,f
1818,1515915625519377876,38,f
1819,1515915625519530311,60,m
1820,1515915625519530358,81,m
1822,1515915625519529631,35,f
1823,1515915625519530610,84,m
1825,1515915625519530634,74,f
1826,1515915625467371425,42,f
1827,1515915625517767404,25,m
1829,1515915625519530848,32,m
1830,1515915625519530868,47,f
1833,1515915625363819606,21,m
1835,1515915625519531002,67,m
1836,1515915625519531049,25,m
1837,1515915625510897089,56,f
1842,1515915625519531499,82,m
1843,1515915625519531534,41,f
1845,1515915625519531698,29,f
1846,1515915625519531856,60,m
1847,1515915625513957600,36,m
1848,1515915625519532070,39,m
1851,1515915625519532180,60,m
1852,1515915625519532197,21,m
1854,1515915625519532206,82,f
1855,1515915625519532151,38,m
1857,1515915625519532343,67,m
1859,1515915625519531900,61,f
1860,1515915625505028416,27,m
1862,1515915625519532544,45,m
1863,1515915625519531830,31,f
1864,1515915625504068248,72,m
1865,1515915625519532671,22,m
1868,1515915625519532279,41,m
1869,1515915625384632878,58,m
1870,1515915625400314814,22,m
1871,1515915625519532982,41,m
1874,1515915625518118664,26,f
1875,1515915625519533223,33,m
1876,1515915625519533374,71,m
1877,1515915625519533478,31,m
1880,1515915625519533681,34,m
1881,1515915625519533769,56,m
1883,1515915625353799274,64,m
1884,1515915625518640970,35,f
1885,1515915625519533591,64,m
1886,1515915625519533427,70,f
1887,1515915625519533749,56,f
1888,1515915625519534186,36,f
1890,1515915625519534362,69,f
1891,1515915625519533978,82,f
1894,1515915625519534556,79,f
1896,1515915625519534544,75,m
1897,1515915625519534677,60,m
1899,1515915625519534737,55,m
1900,1515915625519534806,73,m
1901,1515915625519534904,23,m
1904,1515915625519535335,27,m
1905,1515915625519534524,78,m
1906,1515915625519535535,75,m
1909,1515915625519535520,36,f
1910,1515915625519535517,26,m
1912,1515915625518979888,45,m
1913,1515915625494691313,54,f
1914,1515915625518876185,20,f
1915,1515915625435003585,40,m
1916,1515915625519536452,55,f
1917,1515915625519536836,47,m
1918,1515915625519536686,80,m
1919,1515915625519536849,74,m
1920,1515915625476168209,35,m
1923,1515915625519537148,25,m
1924,1515915625519537230,48,m
1925,1515915625519537238,25,m
1926,1515915625517839671,53,f
1927,1515915625519537363,76,m
1929,1515915625519537571,32,m
1932,1515915625519537383,30,f
1935,1515915625519538276,51,m
1936,1515915625519538197,69,f
1938,1515915625519538208,31,m
1940,1515915625519538591,79,f
1942,1515915625519538711,64,m
1943,1515915625456960088,60,f
1944,1515915625497644120,33,m
1945,1515915625519538938,83,m
1946,1515915625519539054,72,f
1948,1515915625519539132,42,m
1950,1515915625519539208,61,m
1951,1515915625519538430,39,f
1953,1515915625519539130,51,f
1955,1515915625519539432,28,m
1956,1515915625519539502,27,f
1957,1515915625519539519,40,m
1958,1515915625519539642,44,f
1959,1515915625519539655,28,m
1960,1515915625517192181,81,f
1961,1515915625519539410,73,f
1962,1515915625519539883,25,m
1963,1515915625519539652,79,m
1965,1515915625519539296,35,m
1966,1515915625473255491,54,m
1969,1515915625519540385,82,m
1974,1515915625497826743,21,m
1975,1515915625519539816,83,f
1976,1515915625519540738,40,m
1979,1515915625519540990,36,m
1980,1515915625519540863,66,f
1982,1515915625519541112,24,m
1984,1515915625519541151,57,f
1985,1515915625519541227,59,m
1986,1515915625519541289,39,m
1988,1515915625519541390,34,m
1990,1515915625519541398,51,m
1993,1515915625519541430,41,m
1996,1515915625519541351,76,m
1997,1515915625519541575,59,f
2000,1515915625495499243,40,m
2001,1515915625519541745,20,m
2003,1515915625519541797,68,m
2005,1515915625519541862,50,f
2008,1515915625519542519,81,f
2009,1515915625519542543,27,f
2012,1515915625519542765,84,f
2013,1515915625406424489,69,f
2014,1515915625366490501,62,f
2015,1515915625517581806,29,m
2017,1515915625461849559,25,m
2020,1515915625519543931,63,m
2022,1515915625519543759,43,m
2023,1515915625519543617,70,f
2024,1515915625454917146,37,m
2025,1515915625519544320,62,m
2026,1515915625519543800,21,f
2027,1515915625519544351,65,m
2028,1515915625519544357,77,f
2029,1515915625519544369,48,m
2030,1515915625516465126,29,f
2031,1515915625519544485,77,m
2032,1515915625519544496,29,m
2035,1515915625519544606,54,f
2037,1515915625519544783,32,m
2038,1515915625519544774,83,m
2039,1515915625519544962,30,m
2040,1515915625519545028,22,f
2041,1515915625519544675,61,m
2042,1515915625519545193,34,m
2043,1515915625519545048,31,m
2046,1515915625354144974,67,f
2047,1515915625519544777,49,m
2049,1515915625513118960,48,m
2050,1515915625519545545,47,f
2055,1515915625519545132,75,f
2062,1515915625377477434,76,m
2063,1515915625519545431,69,f
2067,1515915625416949591,38,m
2068,1515915625519546749,72,m
2069,1515915625519546779,38,f
2072,1515915625519546982,28,m
2073,1515915625519546990,21,m
2078,1515915625518876556,34,m
2080,1515915625519547279,46,m
2082,1515915625519547246,70,m
2083,1515915625519547319,24,f
2084,1515915625519546814,46,m
2087,1515915625519547592,52,f
2088,1515915625519547701,75,f
2089,1515915625486431820,48,f
2091,1515915625519547831,62,m
2093,1515915625519547877,51,m
2097,1515915625519548091,29,m
2098,1515915625519548123,73,m
2100,1515915625450207230,68,m
2101,1515915625519548465,74,m
2103,1515915625466118241,29,m
2104,1515915625519548486,63,m
2106,1515915625519547708,70,f
2108,1515915625519548828,84,m
2109,1515915625519548934,50,m
2120,1515915625519549448,65,m
2122,1515915625516407934,44,f
2123,1515915625519550050,20,f
2124,1515915625519550052,20,f
2126,1515915625519550094,55,f
2128,1515915625519550111,61,m
2130,1515915625517068019,76,m
2133,1515915625519550903,42,m
2134,1515915625519550851,19,m
2135,1515915625519550973,51,m
2139,1515915625519551164,26,f
2142,1515915625519551345,76,m
2143,1515915625519551125,65,m
2144,1515915625519551568,18,f
2146,1515915625519551696,49,f
2147,1515915625519551857,60,f
2148,1515915625443698253,74,f
2149,1515915625464174212,61,m
2150,1515915625515659365,18,m
2153,1515915625519552372,50,m
2154,1515915625519552389,23,f
2155,1515915625519552385,63,f
2156,1515915625519552547,59,f
2157,1515915625519552784,22,m
2159,1515915625519552800,33,m
2161,1515915625517589561,34,m
2162,1515915625519552857,73,m
2163,1515915625519157584,28,m
2165,1515915625519553111,30,m
2166,1515915625519553140,75,f
2167,1515915625360924831,74,m
2168,1515915625519553330,54,f
2170,1515915625519554243,60,m
2171,1515915625519554257,52,f
2172,1515915625519547700,76,m
2173,1515915625519554415,24,m
2174,1515915625517590000,19,m
2176,1515915625474422086,20,m
2178,1515915625519140183,54,m
2179,1515915625519554537,34,m
2181,1515915625519554918,32,f
2182,1515915625519555271,69,m
2183,1515915625519555377,49,f
2184,1515915625519555522,51,m
2185,1515915625483061808,20,m
2186,1515915625519555934,28,m
2187,1515915625519556243,42,m
2189,1515915625519556088,51,f
2190,1515915625519556834,20,m
2191,1515915625471820789,48,f
2192,1515915625519557053,58,m
2193,1515915625519556985,19,f
2194,1515915625519363523,73,f
2196,1515915625519557236,41,f
2198,1515915625519557337,41,f
2200,1515915625519557376,22,m
2201,1515915625519555753,44,m
2202,1515915625519139667,82,f
2203,1515915625519557650,37,m
2204,1515915625519557651,61,m
2205,1515915625519557652,29,f
2207,1515915625519557812,59,f
2208,1515915625519557870,65,m
2209,1515915625519557689,33,f
2210,1515915625360575255,30,m
2211,1515915625519558269,67,m
2212,1515915625519558450,38,m
2213,1515915625519558250,49,m
2214,1515915625519558550,22,m
2215,1515915625519558668,66,m
2216,1515915625519558722,51,m
2217,1515915625519558958,42,m
2219,1515915625519558723,39,f
2220,1515915625496084054,76,f
2221,1515915625519559048,70,m
2222,1515915625519559227,52,m
2224,1515915625519559308,56,f
2225,1515915625519559077,57,f
2226,1515915625519559134,69,f
2227,1515915625516152249,75,m
2228,1515915625519558741,40,f
2229,1515915625519559755,60,f
2230,1515915625519558714,26,f
2232,1515915625519560272,81,m
2233,1515915625519560764,53,m
2234,1515915625519561089,48,f
2235,1515915625519561596,35,m
2236,1515915625519561797,73,f
2237,1515915625519561801,29,m
2238,1515915625519561851,78,m
2240,1515915625519561983,23,m
2243,1515915625519562045,41,m
2244,1515915625519562513,44,f
2245,1515915625519364396,78,m
2246,1515915625519562973,65,f
2247,1515915625519563001,56,m
2249,1515915625519563219,27,m
2251,1515915625386696965,45,m
2252,1515915625519563370,49,f
2254,1515915625519563386,50,m
2255,1515915625519562735,32,f
2256,1515915625496120859,59,f
2260,1515915625494702510,54,f
2262,1515915625519563883,51,f
2265,1515915625519564608,40,m
2267,1515915625519564874,40,f
2268,1515915625519565163,48,m
2271,1515915625519565627,26,f
2272,1515915625519565477,36,m
2273,1515915625519565552,58,m
2274,1515915625519565045,63,m
2278,1515915625519565768,84,m
2279,1515915625519566164,29,m
2280,1515915625519566167,36,f
2283,1515915625519566527,83,m
2285,1515915625519566605,58,m
2286,1515915625500135894,33,f
2287,1515915625519566652,20,m
2289,1515915625519566682,52,f
2292,1515915625516969904,41,f
2293,1515915625519567542,60,m
2296,1515915625519567608,54,f
2297,1515915625468955199,80,f
2298,1515915625519567733,80,m
2300,1515915625519568018,21,f
2301,1515915625519567968,23,m
2302,1515915625519568834,74,m
2303,1515915625519568611,29,m
2305,1515915625514050571,67,f
2307,1515915625517638726,60,m
2308,1515915625508585136,32,f
2309,1515915625519569420,67,m
2310,1515915625519569233,81,m
2311,1515915625519569331,31,f
2313,1515915625476778370,43,f
2314,1515915625519569599,57,m
2317,1515915625519569717,28,f
2326,1515915625519570188,49,f
2327,1515915625519570203,39,m
2328,1515915625519570193,25,m
2329,1515915625519570229,58,f
2332,1515915625519570622,24,m
2333,1515915625519570776,62,m
2334,1515915625519571025,23,f
2335,1515915625518971959,82,f
2336,1515915625519571587,29,f
2337,1515915625519571451,31,f
2338,1515915625389080559,83,m
2339,1515915625519571790,20,f
2340,1515915625519571936,27,f
2341,1515915625519571958,76,m
2342,1515915625519572078,44,f
2344,1515915625519572166,46,f
2345,1515915625519572304,54,m
2346,1515915625519572347,23,m
2347,1515915625491970447,62,f
2349,1515915625519572781,24,f
2351,1515915625519572856,37,f
2353,1515915625519573081,27,m
2354,1515915625519573043,33,f
2356,1515915625519573379,46,f
2357,1515915625519573627,34,m
2358,1515915625519573773,29,m
2359,1515915625519573960,55,f
2360,1515915625519573973,75,f
2361,1515915625509663823,66,f
2362,1515915625519574098,58,m
2363,1515915625519574212,36,m
2366,1515915625519574232,64,f
2368,1515915625519574778,23,f
2370,1515915625519575007,19,f
2380,1515915625515245638,27,f
2381,1515915625519575426,81,f
2382,1515915625519575396,28,m
2383,1515915625519575456,55,m
2384,1515915625519575346,27,m
2385,1515915625519575490,28,m
2386,1515915625519575498,47,m
2388,1515915625519575702,31,f
2390,1515915625519575878,25,f
2391,1515915625497115152,70,m
2396,1515915625519292764,25,m
2397,1515915625519576639,77,f
2398,1515915625513887390,80,f
2400,1515915625519576947,43,f
2401,1515915625519576969,19,m
2402,1515915625353439133,51,f
2403,1515915625519577185,40,m
2404,1515915625519577424,40,m
2408,1515915625465603347,62,f
2409,1515915625519577611,39,m
2413,1515915625516270236,63,f
2415,1515915625516573813,21,m
2416,1515915625519579028,62,m
2419,1515915625412798299,35,f
2420,1515915625519579377,27,f
2421,1515915625519579534,77,m
2422,1515915625519579848,59,m
2423,1515915625507016589,60,f
2424,1515915625519579900,72,m
2425,1515915625496856759,48,m
2426,1515915625486540425,62,f
2427,1515915625519581197,57,f
2431,1515915625518509172,41,f
2433,1515915625519582040,48,m
2434,1515915625519582216,57,m
2435,1515915625518764802,63,f
2436,1515915625461319578,40,f
2438,1515915625519583077,61,f
2439,1515915625519583202,60,m
2440,1515915625519583518,28,m
2441,1515915625519583588,48,m
2442,1515915625519583598,49,f
2444,1515915625519086764,32,m
2445,1515915625518998820,50,m
2446,1515915625519583873,64,f
2448,1515915625519584132,22,m
2450,1515915625519584419,76,f
2451,1515915625519584522,26,f
2455,1515915625519583845,31,f
2456,1515915625519584645,39,f
2457,1515915625519584585,32,f
2459,1515915625519584363,44,m
2460,1515915625519584168,76,m
2461,1515915625519585040,71,m
2462,1515915625512305367,76,m
2463,1515915625519585418,66,f
2464,1515915625519585652,40,m
2468,1515915625519586249,81,m
2470,1515915625519585993,50,f
2471,1515915625518835821,83,f
2474,1515915625519586523,46,f
2476,1515915625519586288,70,m
2479,1515915625519586841,78,m
2480,1515915625519586883,82,f
2481,1515915625519586596,22,f
2483,1515915625519586975,32,f
2484,1515915625431967358,68,m
2487,1515915625519587166,82,m
2491,1515915625518837072,40,m
2492,1515915625519587389,52,m
2495,1515915625519587464,37,m
2498,1515915625492394007,55,f
2499,1515915625465062059,55,f
2500,1515915625366571973,57,m
2504,1515915625519587822,32,m
2505,1515915625480130166,63,m
2508,1515915625519587896,72,m
2509,1515915625519588049,70,f
2513,1515915625519588400,79,m
2514,1515915625519588410,53,m
2515,1515915625519588242,32,m
2516,1515915625519588638,83,m
2517,1515915625518639166,59,m
2518,1515915625519588413,61,m
2521,1515915625519588774,36,m
2523,1515915625419932261,23,f
2524,1515915625511791174,26,m
2529,1515915625519589382,36,m
2531,1515915625519589736,23,m
2532,1515915625519589763,56,f
2534,1515915625519589679,62,m
2535,1515915625519589886,58,f
2538,1515915625513487302,20,m
2539,1515915625498728135,25,f
2544,1515915625519590394,63,m
2545,1515915625519590478,69,f
2548,1515915625499716754,21,f
2551,1515915625495521658,32,f
